WFP - World Food Programme
c454f2ed-0d2e-4ca6-a35b-d00220e16fcf,Colombia: Climate Data - CHIRPS Dekadal Rainfall Indicators at Admin Level 2
7907439a-0138-4b8e-a4cf-4f0233e0d694,Yemen: Climate Data - MODIS Dekadal Vegetation Indicators at Admin Level 2
423143be-315f-48d7-9e90-ae23738da564,Ethiopia: Climate Data - CHIRPS Dekadal Rainfall Indicators at Admin Level 2
139b7e9c-3c40-49e0-a44e-0eed6dad46d2,Sudan: Climate Data - CHIRPS Dekadal Rainfall Indicators at Admin Level 2
8acb0ddb-a6cb-452c-8293-f3ca632f7b5b,El Salvador: Climate Data - CHIRPS Dekadal Rainfall Indicators at Admin Level 2
fcf36797-6247-4cf6-bff6-66dac6890cf9,Guatemala: Climate Data - MODIS Dekadal Vegetation Indicators at Admin Level 2
0bc83cbf-d00a-48c7-94e2-f9b558385f34,Ukraine: Climate Data - CHIRPS Dekadal Rainfall Indicators at Admin Level 2
fa36ae79-984e-4819-b0eb-a79fbb168f6c,Afghanistan: Climate Data - MODIS Dekadal Vegetation Indicators at Admin Level 2
e3bebc64-535f-45ba-967a-95769824f86c,Ukraine: Climate Data - MODIS Dekadal Vegetation Indicators at Admin Level 2
902bd76c-3f3c-42ad-8547-f9c31deb7937,Yemen: Climate Data - CHIRPS Dekadal Rainfall Indicators at Admin Level 2
9bef48d0-a29f-4ce8-9b9d-e6ddaa5a7ad1,Burkina Faso: Climate Data - CHIRPS Dekadal Rainfall Indicators at Admin Level 2
09ff7713-3826-4edc-9c81-819157884117,Venezuela (Bolivarian Republic of): Climate Data - MODIS Dekadal Vegetation Indicators at Admin Level 2
f2598b5c-b309-4c50-bc50-1ff7538b4689,Democratic Republic of the Congo: Climate Data - CHIRPS Dekadal Rainfall Indicators at Admin Level 2
18e58b86-2929-4901-b83f-4b0872c1c465,Madagascar: Climate Data - MODIS Dekadal Vegetation Indicators at Admin Level 2
1d9b5601-dde5-4ef0-b1d3-ef627417e425,Nigeria: Climate Data - MODIS Dekadal Vegetation Indicators at Admin Level 2
